Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_72_Right_138,VPWR,li1,331.4300,201.2800,1.800000
PHY_EDGE_ROW_71_Right_137,VPWR,li1,331.4300,195.8400,1.800000
PHY_EDGE_ROW_70_Right_136,VPWR,li1,331.4300,195.8400,1.800000
PHY_EDGE_ROW_69_Right_135,VPWR,li1,331.4300,190.4000,1.800000
PHY_EDGE_ROW_68_Right_134,VPWR,li1,331.4300,190.4000,1.800000
PHY_EDGE_ROW_67_Right_133,VPWR,li1,331.4300,184.9600,1.800000
PHY_EDGE_ROW_66_2_Right_132,VPWR,li1,331.4300,184.9600,1.800000
PHY_EDGE_ROW_65_2_Right_131,VPWR,li1,331.4300,179.5200,1.800000
PHY_EDGE_ROW_64_2_Right_130,VPWR,li1,331.4300,179.5200,1.800000
PHY_EDGE_ROW_63_2_Right_129,VPWR,li1,331.4300,174.0800,1.800000
PHY_EDGE_ROW_62_2_Right_128,VPWR,li1,331.4300,174.0800,1.800000
PHY_EDGE_ROW_61_2_Right_127,VPWR,li1,331.4300,168.6400,1.800000
PHY_EDGE_ROW_60_2_Right_126,VPWR,li1,331.4300,168.6400,1.800000
PHY_EDGE_ROW_59_2_Right_125,VPWR,li1,331.4300,163.2000,1.800000
PHY_EDGE_ROW_58_2_Right_124,VPWR,li1,331.4300,163.2000,1.800000
PHY_EDGE_ROW_57_2_Right_123,VPWR,li1,331.4300,157.7600,1.800000
PHY_EDGE_ROW_56_2_Right_122,VPWR,li1,331.4300,157.7600,1.800000
PHY_EDGE_ROW_55_2_Right_121,VPWR,li1,331.4300,152.3200,1.800000
PHY_EDGE_ROW_54_2_Right_120,VPWR,li1,331.4300,152.3200,1.800000
PHY_EDGE_ROW_53_2_Right_119,VPWR,li1,331.4300,146.8800,1.800000
PHY_EDGE_ROW_52_2_Right_118,VPWR,li1,331.4300,146.8800,1.800000
PHY_EDGE_ROW_51_2_Right_117,VPWR,li1,331.4300,141.4400,1.800000
PHY_EDGE_ROW_50_2_Right_116,VPWR,li1,331.4300,141.4400,1.800000
PHY_EDGE_ROW_49_2_Right_115,VPWR,li1,331.4300,136.0000,1.800000
PHY_EDGE_ROW_48_2_Right_114,VPWR,li1,331.4300,136.0000,1.800000
PHY_EDGE_ROW_47_2_Right_113,VPWR,li1,331.4300,130.5600,1.800000
PHY_EDGE_ROW_46_2_Right_112,VPWR,li1,331.4300,130.5600,1.800000
PHY_EDGE_ROW_45_2_Right_111,VPWR,li1,331.4300,125.1200,1.800000
PHY_EDGE_ROW_44_2_Right_110,VPWR,li1,331.4300,125.1200,1.800000
PHY_EDGE_ROW_43_2_Right_109,VPWR,li1,331.4300,119.6800,1.800000
PHY_EDGE_ROW_42_2_Right_108,VPWR,li1,331.4300,119.6800,1.800000
PHY_EDGE_ROW_41_2_Right_107,VPWR,li1,331.4300,114.2400,1.800000
PHY_EDGE_ROW_40_2_Right_106,VPWR,li1,331.4300,114.2400,1.800000
PHY_EDGE_ROW_39_2_Right_105,VPWR,li1,331.4300,108.8000,1.800000
PHY_EDGE_ROW_38_2_Right_104,VPWR,li1,331.4300,108.8000,1.800000
PHY_EDGE_ROW_37_2_Right_103,VPWR,li1,331.4300,103.3600,1.800000
PHY_EDGE_ROW_36_2_Right_102,VPWR,li1,331.4300,103.3600,1.800000
PHY_EDGE_ROW_35_2_Right_101,VPWR,li1,331.4300,97.9200,1.800000
PHY_EDGE_ROW_34_2_Right_100,VPWR,li1,331.4300,97.9200,1.800000
PHY_EDGE_ROW_33_2_Right_99,VPWR,li1,331.4300,92.4800,1.800000
PHY_EDGE_ROW_32_2_Right_98,VPWR,li1,331.4300,92.4800,1.800000
PHY_EDGE_ROW_31_2_Right_97,VPWR,li1,331.4300,87.0400,1.800000
PHY_EDGE_ROW_30_2_Right_96,VPWR,li1,331.4300,87.0400,1.800000
PHY_EDGE_ROW_29_2_Right_95,VPWR,li1,331.4300,81.6000,1.800000
PHY_EDGE_ROW_28_2_Right_94,VPWR,li1,331.4300,81.6000,1.800000
PHY_EDGE_ROW_27_2_Right_93,VPWR,li1,331.4300,76.1600,1.800000
PHY_EDGE_ROW_26_2_Right_92,VPWR,li1,331.4300,76.1600,1.800000
PHY_EDGE_ROW_25_2_Right_91,VPWR,li1,331.4300,70.7200,1.800000
PHY_EDGE_ROW_24_2_Right_90,VPWR,li1,331.4300,70.7200,1.800000
PHY_EDGE_ROW_23_2_Right_89,VPWR,li1,331.4300,65.2800,1.800000
PHY_EDGE_ROW_22_2_Right_88,VPWR,li1,331.4300,65.2800,1.800000
PHY_EDGE_ROW_21_2_Right_87,VPWR,li1,331.4300,59.8400,1.800000
PHY_EDGE_ROW_20_2_Right_86,VPWR,li1,331.4300,59.8400,1.800000
PHY_EDGE_ROW_19_2_Right_85,VPWR,li1,331.4300,54.4000,1.800000
PHY_EDGE_ROW_18_2_Right_84,VPWR,li1,331.4300,54.4000,1.800000
PHY_EDGE_ROW_17_2_Right_83,VPWR,li1,331.4300,48.9600,1.800000
PHY_EDGE_ROW_16_2_Right_82,VPWR,li1,331.4300,48.9600,1.800000
PHY_EDGE_ROW_15_2_Right_81,VPWR,li1,331.4300,43.5200,1.800000
PHY_EDGE_ROW_14_2_Right_80,VPWR,li1,331.4300,43.5200,1.800000
PHY_EDGE_ROW_13_2_Right_79,VPWR,li1,331.4300,38.0800,1.800000
PHY_EDGE_ROW_12_2_Right_78,VPWR,li1,331.4300,38.0800,1.800000
PHY_EDGE_ROW_11_2_Right_77,VPWR,li1,331.4300,32.6400,1.800000
PHY_EDGE_ROW_10_2_Right_76,VPWR,li1,331.4300,32.6400,1.800000
PHY_EDGE_ROW_9_2_Right_75,VPWR,li1,331.4300,27.2000,1.800000
PHY_EDGE_ROW_8_2_Right_74,VPWR,li1,331.4300,27.2000,1.800000
PHY_EDGE_ROW_7_2_Right_73,VPWR,li1,331.4300,21.7600,1.800000
PHY_EDGE_ROW_6_2_Right_72,VPWR,li1,331.4300,21.7600,1.800000
PHY_EDGE_ROW_5_2_Right_71,VPWR,li1,331.4300,16.3200,1.800000
PHY_EDGE_ROW_4_2_Right_70,VPWR,li1,331.4300,16.3200,1.800000
PHY_EDGE_ROW_3_2_Right_69,VPWR,li1,331.4300,10.8800,1.800000
PHY_EDGE_ROW_2_2_Right_68,VPWR,li1,331.4300,10.8800,1.800000
PHY_EDGE_ROW_1_2_Right_67,VPWR,li1,331.4300,5.4400,1.800000
PHY_EDGE_ROW_0_2_Left_66,VPWR,li1,318.5500,5.4400,1.800000
PHY_EDGE_ROW_66_2_Left_65,VPWR,li1,318.5500,184.9600,1.800000
PHY_EDGE_ROW_65_2_Left_64,VPWR,li1,318.5500,179.5200,1.800000
PHY_EDGE_ROW_64_2_Left_63,VPWR,li1,318.5500,179.5200,1.800000
PHY_EDGE_ROW_63_2_Left_62,VPWR,li1,318.5500,174.0800,1.800000
PHY_EDGE_ROW_62_2_Left_61,VPWR,li1,318.5500,174.0800,1.800000
PHY_EDGE_ROW_61_2_Left_60,VPWR,li1,318.5500,168.6400,1.800000
PHY_EDGE_ROW_60_2_Left_59,VPWR,li1,318.5500,168.6400,1.800000
PHY_EDGE_ROW_59_2_Left_58,VPWR,li1,318.5500,163.2000,1.800000
PHY_EDGE_ROW_58_2_Left_57,VPWR,li1,318.5500,163.2000,1.800000
PHY_EDGE_ROW_57_2_Left_56,VPWR,li1,318.5500,157.7600,1.800000
PHY_EDGE_ROW_56_2_Left_55,VPWR,li1,318.5500,157.7600,1.800000
PHY_EDGE_ROW_55_2_Left_54,VPWR,li1,318.5500,152.3200,1.800000
PHY_EDGE_ROW_54_2_Left_53,VPWR,li1,318.5500,152.3200,1.800000
PHY_EDGE_ROW_53_2_Left_52,VPWR,li1,318.5500,146.8800,1.800000
PHY_EDGE_ROW_52_2_Left_51,VPWR,li1,318.5500,146.8800,1.800000
PHY_EDGE_ROW_51_2_Left_50,VPWR,li1,318.5500,141.4400,1.800000
PHY_EDGE_ROW_50_2_Left_49,VPWR,li1,318.5500,141.4400,1.800000
PHY_EDGE_ROW_49_2_Left_48,VPWR,li1,318.5500,136.0000,1.800000
PHY_EDGE_ROW_48_2_Left_47,VPWR,li1,318.5500,136.0000,1.800000
PHY_EDGE_ROW_47_2_Left_46,VPWR,li1,318.5500,130.5600,1.800000
PHY_EDGE_ROW_46_2_Left_45,VPWR,li1,318.5500,130.5600,1.800000
PHY_EDGE_ROW_45_2_Left_44,VPWR,li1,318.5500,125.1200,1.800000
PHY_EDGE_ROW_44_2_Left_43,VPWR,li1,318.5500,125.1200,1.800000
PHY_EDGE_ROW_43_2_Left_42,VPWR,li1,318.5500,119.6800,1.800000
PHY_EDGE_ROW_42_2_Left_41,VPWR,li1,318.5500,119.6800,1.800000
PHY_EDGE_ROW_41_2_Left_40,VPWR,li1,318.5500,114.2400,1.800000
PHY_EDGE_ROW_40_2_Left_39,VPWR,li1,318.5500,114.2400,1.800000
PHY_EDGE_ROW_39_2_Left_38,VPWR,li1,318.5500,108.8000,1.800000
PHY_EDGE_ROW_38_2_Left_37,VPWR,li1,318.5500,108.8000,1.800000
PHY_EDGE_ROW_37_2_Left_36,VPWR,li1,318.5500,103.3600,1.800000
PHY_EDGE_ROW_36_2_Left_35,VPWR,li1,318.5500,103.3600,1.800000
PHY_EDGE_ROW_35_2_Left_34,VPWR,li1,318.5500,97.9200,1.800000
PHY_EDGE_ROW_34_2_Left_33,VPWR,li1,318.5500,97.9200,1.800000
PHY_EDGE_ROW_33_2_Left_32,VPWR,li1,318.5500,92.4800,1.800000
PHY_EDGE_ROW_32_2_Left_31,VPWR,li1,318.5500,92.4800,1.800000
PHY_EDGE_ROW_31_2_Left_30,VPWR,li1,318.5500,87.0400,1.800000
PHY_EDGE_ROW_30_2_Left_29,VPWR,li1,318.5500,87.0400,1.800000
PHY_EDGE_ROW_29_2_Left_28,VPWR,li1,318.5500,81.6000,1.800000
PHY_EDGE_ROW_28_2_Left_27,VPWR,li1,318.5500,81.6000,1.800000
PHY_EDGE_ROW_27_2_Left_26,VPWR,li1,318.5500,76.1600,1.800000
PHY_EDGE_ROW_26_2_Left_25,VPWR,li1,318.5500,76.1600,1.800000
PHY_EDGE_ROW_25_2_Left_24,VPWR,li1,318.5500,70.7200,1.800000
PHY_EDGE_ROW_24_2_Left_23,VPWR,li1,318.5500,70.7200,1.800000
PHY_EDGE_ROW_23_2_Left_22,VPWR,li1,318.5500,65.2800,1.800000
PHY_EDGE_ROW_22_2_Left_21,VPWR,li1,318.5500,65.2800,1.800000
PHY_EDGE_ROW_21_2_Left_20,VPWR,li1,318.5500,59.8400,1.800000
PHY_EDGE_ROW_20_2_Left_19,VPWR,li1,318.5500,59.8400,1.800000
PHY_EDGE_ROW_19_2_Left_18,VPWR,li1,318.5500,54.4000,1.800000
PHY_EDGE_ROW_18_2_Left_17,VPWR,li1,318.5500,54.4000,1.800000
PHY_EDGE_ROW_17_2_Left_16,VPWR,li1,318.5500,48.9600,1.800000
PHY_EDGE_ROW_16_2_Left_15,VPWR,li1,318.5500,48.9600,1.800000
PHY_EDGE_ROW_15_2_Left_14,VPWR,li1,318.5500,43.5200,1.800000
PHY_EDGE_ROW_14_2_Left_13,VPWR,li1,318.5500,43.5200,1.800000
PHY_EDGE_ROW_13_2_Left_12,VPWR,li1,318.5500,38.0800,1.800000
PHY_EDGE_ROW_12_2_Left_11,VPWR,li1,318.5500,38.0800,1.800000
PHY_EDGE_ROW_11_2_Left_10,VPWR,li1,318.5500,32.6400,1.800000
PHY_EDGE_ROW_10_2_Left_9,VPWR,li1,318.5500,32.6400,1.800000
PHY_EDGE_ROW_9_2_Left_8,VPWR,li1,318.5500,27.2000,1.800000
PHY_EDGE_ROW_8_2_Left_7,VPWR,li1,318.5500,27.2000,1.800000
PHY_EDGE_ROW_7_2_Left_6,VPWR,li1,318.5500,21.7600,1.800000
PHY_EDGE_ROW_6_2_Left_5,VPWR,li1,318.5500,21.7600,1.800000
PHY_EDGE_ROW_5_2_Left_4,VPWR,li1,318.5500,16.3200,1.800000
PHY_EDGE_ROW_4_2_Left_3,VPWR,li1,318.5500,16.3200,1.800000
PHY_EDGE_ROW_3_2_Left_2,VPWR,li1,318.5500,10.8800,1.800000
PHY_EDGE_ROW_2_2_Left_1,VPWR,li1,318.5500,10.8800,1.800000
PHY_EDGE_ROW_1_2_Left_0,VPWR,li1,318.5500,5.4400,1.800000
SRAM,vccd1,li1,157.3400,93.7850,1.800000
_667_,VPWR,li1,92.0000,217.6000,1.799999
_666_,VPWR,li1,81.4200,212.1600,1.799999
_643_,VPWR,li1,101.2000,217.6000,1.799999
_642_,VPWR,li1,195.5000,190.4000,1.799999
_641_,VPWR,li1,92.4600,212.1600,1.799999
_640_,VPWR,li1,239.2000,190.4000,1.800000
_639_,VPWR,li1,81.4200,212.1600,1.799999
_638_,VPWR,li1,114.0800,195.8400,1.799999
_637_,VPWR,li1,79.5800,206.7200,1.799999
_636_,VPWR,li1,197.3400,206.7200,1.799999
_635_,VPWR,li1,85.1000,201.2800,1.799999
_634_,VPWR,li1,257.6000,217.6000,1.800000
_633_,VPWR,li1,100.7400,201.2800,1.799999
_632_,VPWR,li1,43.2400,206.7200,1.799999
_631_,VPWR,li1,113.1600,206.7200,1.799999
_630_,VPWR,li1,62.1000,206.7200,1.799999
_629_,VPWR,li1,118.6800,212.1600,1.799999
_628_,VPWR,li1,119.6000,206.7200,1.799999
_627_,VPWR,li1,124.6600,217.6000,1.799999
_626_,VPWR,li1,123.7400,217.6000,1.799999
_625_,VPWR,li1,137.5400,212.1600,1.799999
_624_,VPWR,li1,108.5600,217.6000,1.799999
_623_,VPWR,li1,151.1100,217.6000,1.799999
_622_,VPWR,li1,141.2200,217.6000,1.799999
_621_,VPWR,li1,323.8400,21.7600,1.800000
_620_,VPWR,li1,323.8400,21.7600,1.800000
_619_,VPWR,li1,325.4500,65.2800,1.800000
_618_,VPWR,li1,324.7600,16.3200,1.800000
_617_,VPWR,li1,162.3800,201.2800,1.799999
_616_,VPWR,li1,163.3000,201.2800,1.799999
_615_,VPWR,li1,163.3000,217.6000,1.799999
_614_,VPWR,li1,161.4600,212.1600,1.799999
_613_,VPWR,li1,172.0400,217.6000,1.799999
_612_,VPWR,li1,162.8400,217.6000,1.799999
_611_,VPWR,li1,186.3000,217.6000,1.799999
_610_,VPWR,li1,188.1400,217.6000,1.799999
_609_,VPWR,li1,178.9400,206.7200,1.799999
_608_,VPWR,li1,184.4600,212.1600,1.799999
_607_,VPWR,li1,188.1400,195.8400,1.799999
_606_,VPWR,li1,179.8600,201.2800,1.799999
_605_,VPWR,li1,204.2400,184.9600,1.800000
_604_,VPWR,li1,97.9800,217.6000,1.799999
_603_,VPWR,li1,324.7600,163.2000,1.800000
_602_,VPWR,li1,323.8400,179.5200,1.800000
_601_,VPWR,li1,324.7600,146.8800,1.800000
_600_,VPWR,li1,324.7600,152.3200,1.800000
_599_,VPWR,li1,324.7600,119.6800,1.800000
_598_,VPWR,li1,324.7600,136.0000,1.800000
_597_,VPWR,li1,324.7600,81.6000,1.800000
_596_,VPWR,li1,324.7600,97.9200,1.800000
_595_,VPWR,li1,324.7600,48.9600,1.800000
_594_,VPWR,li1,324.7600,38.0800,1.800000
_593_,VPWR,li1,324.7600,59.8400,1.800000
_592_,VPWR,li1,324.7600,27.2000,1.800000
_591_,VPWR,li1,324.7600,108.8000,1.800000
_590_,VPWR,li1,324.7600,92.4800,1.800000
_589_,VPWR,li1,316.9400,184.9600,1.800000
_588_,VPWR,li1,323.8400,174.0800,1.800000
_587_,VPWR,li1,252.5400,190.4000,1.800000
_586_,VPWR,li1,254.8400,190.4000,1.800000
_585_,VPWR,li1,235.0600,195.8400,1.800000
_584_,VPWR,li1,82.8000,217.6000,1.799999
_583_,VPWR,li1,216.6600,206.7200,1.799999
_582_,VPWR,li1,216.2000,201.2800,1.799999
_581_,VPWR,li1,212.9800,217.6000,1.799999
_580_,VPWR,li1,213.9000,212.1600,1.800000
_579_,VPWR,li1,201.9400,217.6000,1.799999
_578_,VPWR,li1,213.9000,217.6000,1.799999
_577_,VPWR,li1,72.4500,217.6000,1.799999
_576_,VPWR,li1,68.5400,212.1600,1.800000
_575_,VPWR,li1,58.1900,217.6000,1.799999
_574_,VPWR,li1,54.2800,212.1600,1.800000
_573_,VPWR,li1,72.4500,195.8400,1.799999
_572_,VPWR,li1,64.4000,195.8400,1.799999
_571_,VPWR,li1,79.1200,190.4000,1.799999
_570_,VPWR,li1,72.2200,184.9600,1.800000
_569_,VPWR,li1,88.3200,184.9600,1.800000
_568_,VPWR,li1,87.8600,195.8400,1.799999
_567_,VPWR,li1,107.6400,190.4000,1.799999
_566_,VPWR,li1,101.2000,195.8400,1.799999
_565_,VPWR,li1,123.7400,195.8400,1.799999
_564_,VPWR,li1,73.1400,201.2800,1.799999
_563_,VPWR,li1,127.4200,201.2800,1.799999
_562_,VPWR,li1,121.9000,201.2800,1.799999
_561_,VPWR,li1,127.8800,190.4000,1.799999
_560_,VPWR,li1,125.1200,190.4000,1.799999
_559_,VPWR,li1,139.8400,190.4000,1.799999
_558_,VPWR,li1,137.0800,190.4000,1.799999
_557_,VPWR,li1,142.6000,201.2800,1.799999
_556_,VPWR,li1,138.4600,201.2800,1.799999
_555_,VPWR,li1,154.1000,190.4000,1.799999
_554_,VPWR,li1,149.0400,190.4000,1.799999
_553_,VPWR,li1,162.3800,195.8400,1.799999
_552_,VPWR,li1,153.1800,201.2800,1.799999
_551_,VPWR,li1,170.2000,190.4000,1.799999
_550_,VPWR,li1,164.6800,190.4000,1.799999
_549_,VPWR,li1,182.6200,195.8400,1.799999
_548_,VPWR,li1,178.4800,184.9600,1.800000
_547_,VPWR,li1,200.5600,201.2800,1.799999
_546_,VPWR,li1,191.3600,201.2800,1.799999
_545_,VPWR,li1,201.0200,212.1600,1.799999
_544_,VPWR,li1,82.3400,201.2800,1.799999
_543_,VPWR,li1,204.2400,195.8400,1.799999
_542_,VPWR,li1,203.3200,201.2800,1.799999
_541_,VPWR,li1,214.3600,190.4000,1.799999
_540_,VPWR,li1,212.0600,195.8400,1.799999
_539_,VPWR,li1,227.0100,190.4000,1.799999
_538_,VPWR,li1,223.5600,190.4000,1.799999
_537_,VPWR,li1,228.8500,201.2800,1.799999
_536_,VPWR,li1,228.6200,201.2800,1.799999
_535_,VPWR,li1,230.2300,217.6000,1.800000
_534_,VPWR,li1,229.5400,212.1600,1.800000
_533_,VPWR,li1,239.8900,217.6000,1.800000
_532_,VPWR,li1,230.0000,217.6000,1.800000
_531_,VPWR,li1,239.4300,206.7200,1.800000
_530_,VPWR,li1,236.9000,212.1600,1.800000
_529_,VPWR,li1,247.7100,195.8400,1.800000
_528_,VPWR,li1,242.8800,201.2800,1.800000
_527_,VPWR,li1,252.3100,206.7200,1.800000
_526_,VPWR,li1,252.5400,206.7200,1.800000
_525_,VPWR,li1,266.1100,212.1600,1.800000
_524_,VPWR,li1,99.8200,201.2800,1.799999
_523_,VPWR,li1,265.6500,201.2800,1.800000
_522_,VPWR,li1,265.4200,201.2800,1.800000
_521_,VPWR,li1,278.0700,201.2800,1.800000
_520_,VPWR,li1,278.3000,206.7200,1.800000
_519_,VPWR,li1,267.9500,190.4000,1.800000
_518_,VPWR,li1,265.4200,195.8400,1.800000
_517_,VPWR,li1,280.8300,190.4000,1.800000
_516_,VPWR,li1,279.6800,195.8400,1.800000
_515_,VPWR,li1,293.2500,184.9600,1.800000
_514_,VPWR,li1,293.9400,190.4000,1.800000
_513_,VPWR,li1,294.1700,190.4000,1.800000
_512_,VPWR,li1,297.1600,195.8400,1.800000
_511_,VPWR,li1,58.6500,190.4000,1.799999
_510_,VPWR,li1,57.5000,195.8400,1.799999
_509_,VPWR,li1,47.1500,190.4000,1.799999
_508_,VPWR,li1,40.0200,190.4000,1.799999
_507_,VPWR,li1,47.6100,195.8400,1.799999
_506_,VPWR,li1,41.4000,195.8400,1.799999
_505_,VPWR,li1,48.9900,201.2800,1.799999
_504_,VPWR,li1,105.8000,212.1600,1.799999
_503_,VPWR,li1,52.6700,201.2800,1.799999
_502_,VPWR,li1,46.4600,206.7200,1.799999
_501_,VPWR,li1,66.0100,201.2800,1.799999
_500_,VPWR,li1,136.6200,206.7200,1.799999
_499_,VPWR,li1,112.4700,212.1600,1.799999
_498_,VPWR,li1,112.0100,212.1600,1.799999
_497_,VPWR,li1,198.4900,190.4000,1.799999
_496_,VPWR,li1,202.6300,195.8400,1.799999
_495_,VPWR,li1,90.8500,217.6000,1.799999
_494_,VPWR,li1,102.3500,212.1600,1.799999
_493_,VPWR,li1,241.2700,184.9600,1.800000
_492_,VPWR,li1,244.0300,190.4000,1.800000
_491_,VPWR,li1,84.4100,212.1600,1.799999
_490_,VPWR,li1,89.9300,212.1600,1.799999
_489_,VPWR,li1,117.5300,190.4000,1.799999
_488_,VPWR,li1,121.2100,190.4000,1.799999
_487_,VPWR,li1,77.9700,201.2800,1.799999
_486_,VPWR,li1,89.0100,206.7200,1.799999
_485_,VPWR,li1,197.5700,212.1600,1.799999
_484_,VPWR,li1,202.6300,212.1600,1.799999
_483_,VPWR,li1,77.9700,195.8400,1.799999
_482_,VPWR,li1,92.6900,201.2800,1.799999
_481_,VPWR,li1,258.2900,212.1600,1.800000
_480_,VPWR,li1,258.2900,212.1600,1.800000
_479_,VPWR,li1,106.4900,201.2800,1.799999
_478_,VPWR,li1,108.3300,195.8400,1.799999
_477_,VPWR,li1,41.6300,201.2800,1.799999
_476_,VPWR,li1,56.8100,195.8400,1.799999
_475_,VPWR,li1,108.3300,201.2800,1.799999
_474_,VPWR,li1,111.0900,201.2800,1.799999
_473_,VPWR,li1,60.9500,206.7200,1.799999
_472_,VPWR,li1,69.6900,206.7200,1.799999
_471_,VPWR,li1,125.3500,212.1600,1.799999
_470_,VPWR,li1,128.1100,206.7200,1.799999
_469_,VPWR,li1,116.6100,212.1600,1.799999
_468_,VPWR,li1,130.4100,212.1600,1.799999
_467_,VPWR,li1,130.4100,217.6000,1.799999
_466_,VPWR,li1,129.4900,212.1600,1.799999
_465_,VPWR,li1,123.5100,223.0400,1.800000
_464_,VPWR,li1,122.1300,212.1600,1.799999
_463_,VPWR,li1,139.6100,212.1600,1.799999
_462_,VPWR,li1,146.9700,206.7200,1.799999
_461_,VPWR,li1,109.7100,223.0400,1.800000
_460_,VPWR,li1,110.6300,217.6000,1.799999
_459_,VPWR,li1,149.7300,217.6000,1.799999
_458_,VPWR,li1,151.5700,212.1600,1.799999
_457_,VPWR,li1,142.3700,223.0400,1.800000
_456_,VPWR,li1,142.3700,217.6000,1.799999
_455_,VPWR,li1,325.4500,16.3200,1.800000
_454_,VPWR,li1,321.3100,16.3200,1.800000
_453_,VPWR,li1,321.3100,27.2000,1.800000
_452_,VPWR,li1,321.3100,32.6400,1.800000
_451_,VPWR,li1,328.6700,59.8400,1.800000
_450_,VPWR,li1,324.9900,10.8800,1.800000
_449_,VPWR,li1,325.9100,5.4400,1.800000
_448_,VPWR,li1,325.9100,10.8800,1.800000
_447_,VPWR,li1,167.6700,206.7200,1.799999
_446_,VPWR,li1,169.0500,195.8400,1.799999
_445_,VPWR,li1,169.9700,201.2800,1.799999
_444_,VPWR,li1,172.7300,201.2800,1.799999
_443_,VPWR,li1,167.6700,212.1600,1.799999
_442_,VPWR,li1,166.7500,206.7200,1.799999
_441_,VPWR,li1,163.5300,212.1600,1.799999
_440_,VPWR,li1,168.1300,212.1600,1.799999
_439_,VPWR,li1,172.7300,217.6000,1.799999
_438_,VPWR,li1,172.2700,212.1600,1.799999
_437_,VPWR,li1,168.1300,223.0400,1.800000
_436_,VPWR,li1,176.8700,217.6000,1.799999
_435_,VPWR,li1,192.9700,217.6000,1.799999
_434_,VPWR,li1,181.0100,212.1600,1.799999
_433_,VPWR,li1,185.6100,223.0400,1.800000
_432_,VPWR,li1,181.0100,217.6000,1.799999
_431_,VPWR,li1,181.0100,206.7200,1.799999
_430_,VPWR,li1,185.6100,206.7200,1.799999
_429_,VPWR,li1,191.1300,212.1600,1.799999
_428_,VPWR,li1,185.6100,212.1600,1.799999
_427_,VPWR,li1,188.3700,206.7200,1.799999
_426_,VPWR,li1,190.2100,195.8400,1.799999
_425_,VPWR,li1,194.8100,195.8400,1.799999
_424_,VPWR,li1,181.0100,195.8400,1.799999
_423_,VPWR,li1,202.6300,190.4000,1.799999
_422_,VPWR,li1,193.8900,190.4000,1.799999
_421_,VPWR,li1,98.2100,223.0400,1.800000
_420_,VPWR,li1,97.2900,212.1600,1.799999
_419_,VPWR,li1,324.5300,168.6400,1.800000
_418_,VPWR,li1,323.6100,163.2000,1.800000
_417_,VPWR,li1,325.4500,184.9600,1.800000
_416_,VPWR,li1,327.2900,179.5200,1.800000
_415_,VPWR,li1,324.5300,146.8800,1.800000
_414_,VPWR,li1,324.0700,141.4400,1.800000
_413_,VPWR,li1,328.6700,146.8800,1.800000
_412_,VPWR,li1,324.9900,157.7600,1.800000
_411_,VPWR,li1,324.9900,125.1200,1.800000
_410_,VPWR,li1,324.5300,114.2400,1.800000
_409_,VPWR,li1,324.9900,130.5600,1.800000
_408_,VPWR,li1,324.9900,136.0000,1.800000
_407_,VPWR,li1,324.9900,81.6000,1.800000
_406_,VPWR,li1,324.9900,76.1600,1.800000
_405_,VPWR,li1,324.9900,97.9200,1.800000
_404_,VPWR,li1,324.9900,103.3600,1.800000
_403_,VPWR,li1,324.9900,43.5200,1.800000
_402_,VPWR,li1,324.5300,38.0800,1.800000
_401_,VPWR,li1,324.9900,43.5200,1.800000
_400_,VPWR,li1,324.9900,54.4000,1.800000
_399_,VPWR,li1,324.5300,59.8400,1.800000
_398_,VPWR,li1,325.4500,32.6400,1.800000
_397_,VPWR,li1,326.3700,32.6400,1.800000
_396_,VPWR,li1,324.9900,48.9600,1.800000
_395_,VPWR,li1,324.9900,103.3600,1.800000
_394_,VPWR,li1,324.5300,87.0400,1.800000
_393_,VPWR,li1,324.9900,92.4800,1.800000
_392_,VPWR,li1,328.6700,87.0400,1.800000
_391_,VPWR,li1,321.3100,184.9600,1.800000
_390_,VPWR,li1,321.3100,174.0800,1.800000
_389_,VPWR,li1,323.1500,179.5200,1.800000
_388_,VPWR,li1,325.4500,174.0800,1.800000
_387_,VPWR,li1,251.3900,195.8400,1.800000
_386_,VPWR,li1,251.8500,184.9600,1.800000
_385_,VPWR,li1,256.4500,184.9600,1.800000
_384_,VPWR,li1,262.8900,184.9600,1.800000
_383_,VPWR,li1,237.1300,190.4000,1.800000
_382_,VPWR,li1,237.1300,184.9600,1.800000
_381_,VPWR,li1,84.4100,217.6000,1.799999
_380_,VPWR,li1,88.5500,217.6000,1.799999
_379_,VPWR,li1,215.5100,206.7200,1.799999
_378_,VPWR,li1,218.2700,201.2800,1.799999
_377_,VPWR,li1,220.5700,195.8400,1.800000
_376_,VPWR,li1,224.2500,206.7200,1.799999
_375_,VPWR,li1,206.7700,212.1600,1.799999
_374_,VPWR,li1,220.5700,206.7200,1.799999
_373_,VPWR,li1,211.3700,206.7200,1.799999
_372_,VPWR,li1,220.5700,212.1600,1.800000
_371_,VPWR,li1,205.8500,217.6000,1.799999
_370_,VPWR,li1,224.2500,212.1600,1.800000
_369_,VPWR,li1,211.3700,223.0400,1.800000
_368_,VPWR,li1,219.6500,217.6000,1.799999
_367_,VPWR,li1,70.1500,217.6000,1.799999
_366_,VPWR,li1,74.2900,217.6000,1.799999
_365_,VPWR,li1,77.9700,212.1600,1.799999
_364_,VPWR,li1,58.6500,212.1600,1.800000
_363_,VPWR,li1,57.2700,217.6000,1.799999
_362_,VPWR,li1,64.6300,212.1600,1.800000
_361_,VPWR,li1,65.0900,195.8400,1.799999
